device_time_stamp,system_time_stamp,left_gaze_point_on_display_area_x,left_gaze_point_on_display_area_y,left_gaze_point_in_user_coordinates_x,left_gaze_point_in_user_coordinates_y,left_gaze_point_in_user_coordinates_z,left_gaze_point_valid,left_gaze_point_available,left_pupil_diameter,left_pupil_valid,left_pupil_available,left_gaze_origin_in_user_coordinates_x,left_gaze_origin_in_user_coordinates_y,left_gaze_origin_in_user_coordinates_z,left_gaze_origin_valid,left_gaze_origin_available,left_eye_openness_diameter,left_eye_openness_valid,left_eye_openness_available,right_gaze_point_on_display_area_x,right_gaze_point_on_display_area_y,right_gaze_point_in_user_coordinates_x,right_gaze_point_in_user_coordinates_y,right_gaze_point_in_user_coordinates_z,right_gaze_point_valid,right_gaze_point_available,right_pupil_diameter,right_pupil_valid,right_pupil_available,right_gaze_origin_in_user_coordinates_x,right_gaze_origin_in_user_coordinates_y,right_gaze_origin_in_user_coordinates_z,right_gaze_origin_valid,right_gaze_origin_available,right_eye_openness_diameter,right_eye_openness_valid,right_eye_openness_available
2897521987,2947919210,0.61340004,0.44333875,59.87523,166.16423,60.478756,TRUE,TRUE,3.00708,TRUE,TRUE,-38.60174,-73.44237,653.5002,TRUE,TRUE,12.710007,TRUE,TRUE,0.62404674,0.45884895,65.49669,161.83551,58.90325,TRUE,TRUE,3.3571167,TRUE,TRUE,22.95607,-81.037605,655.961,TRUE,TRUE,11.987244,TRUE,TRUE
2897530320,2947927543,0.6135745,0.4399631,59.967335,167.10632,60.821686,TRUE,TRUE,3.0037842,TRUE,TRUE,-38.609535,-73.468735,653.52344,TRUE,TRUE,12.204834,TRUE,TRUE,0.6254398,0.46161473,66.23223,161.06363,58.622265,TRUE,TRUE,3.360077,TRUE,TRUE,22.963303,-81.06317,655.9872,TRUE,TRUE,11.9696045,TRUE,TRUE
2897538653,2947935876,0.61433464,0.4380095,60.3687,167.65155,61.02011,TRUE,TRUE,3.0070496,TRUE,TRUE,-38.61985,-73.49276,653.522,TRUE,TRUE,12.024139,TRUE,TRUE,0.62382984,0.45428497,65.38214,163.10928,59.36682,TRUE,TRUE,3.3567505,TRUE,TRUE,22.96854,-81.08377,655.98615,TRUE,TRUE,12.658707,TRUE,TRUE
2897546987,2947944210,0.61223876,0.43770653,59.262108,167.7361,61.05092,TRUE,TRUE,3.0055847,TRUE,TRUE,-38.624706,-73.49938,653.49786,TRUE,TRUE,12.286697,TRUE,TRUE,0.6227634,0.45773643,64.81911,162.146,59.0162,TRUE,TRUE,3.3662872,TRUE,TRUE,22.973423,-81.10014,656.0112,TRUE,TRUE,12.265778,TRUE,TRUE
2897555320,2947952543,0.6143336,0.4402833,60.368164,167.017,60.789093,TRUE,TRUE,3.0150757,TRUE,TRUE,-38.627506,-73.51384,653.49817,TRUE,TRUE,11.829071,TRUE,TRUE,0.62355065,0.46024176,65.23474,161.4468,58.761776,TRUE,TRUE,3.357132,TRUE,TRUE,22.976072,-81.10138,656.011,TRUE,TRUE,12.766388,TRUE,TRUE
2897563653,2947960876,0.6139487,0.4405288,60.164963,166.94844,60.764214,TRUE,TRUE,3.0066833,TRUE,TRUE,-38.6275,-73.52218,653.4502,TRUE,TRUE,11.8078,TRUE,TRUE,0.624589,0.45683646,65.78302,162.39716,59.107693,TRUE,TRUE,3.365036,TRUE,TRUE,22.97889,-81.10768,655.98645,TRUE,TRUE,12.24472,TRUE,TRUE
2897571987,2947969210,0.6135711,0.43797106,59.965546,167.6623,61.023964,TRUE,TRUE,3.0025482,TRUE,TRUE,-38.62754,-73.53296,653.4741,TRUE,TRUE,12.139389,TRUE,TRUE,0.6224034,0.45538628,64.629005,162.80191,59.254982,TRUE,TRUE,3.3584442,TRUE,TRUE,22.98708,-81.113815,655.9616,TRUE,TRUE,12.930634,TRUE,TRUE
2897580320,2947977544,0.6138369,0.43920258,60.105885,167.31862,60.898853,TRUE,TRUE,3.0075836,TRUE,TRUE,-38.624924,-73.54289,653.4748,TRUE,TRUE,11.811295,TRUE,TRUE,0.624414,0.45706874,65.690636,162.33234,59.084053,TRUE,TRUE,3.3467865,TRUE,TRUE,23.001316,-81.12295,656.03394,TRUE,TRUE,12.477402,TRUE,TRUE
2897588653,2947985877,0.61616737,0.4422644,61.336372,166.46408,60.587856,TRUE,TRUE,3.0021515,TRUE,TRUE,-38.617386,-73.552345,653.4745,TRUE,TRUE,12.193695,TRUE,TRUE,0.623194,0.4586084,65.046425,161.90266,58.92764,TRUE,TRUE,3.3580933,TRUE,TRUE,23.016129,-81.1336,656.0564,TRUE,TRUE,11.974579,TRUE,TRUE
2897596987,2947994211,0.6151748,0.44018573,60.81231,167.04419,60.799072,TRUE,TRUE,2.9979248,TRUE,TRUE,-38.604492,-73.5628,653.52386,TRUE,TRUE,12.070251,TRUE,TRUE,0.6243613,0.45933995,65.66278,161.6985,58.85334,TRUE,TRUE,3.3587189,TRUE,TRUE,23.035053,-81.12866,656.00806,TRUE,TRUE,12.441025,TRUE,TRUE
2897605320,2948002544,0.61375034,0.44187358,60.060173,166.57318,60.627533,TRUE,TRUE,3.0007477,TRUE,TRUE,-38.57873,-73.567474,653.4783,TRUE,TRUE,12.120712,TRUE,TRUE,0.6256647,0.45702118,66.35098,162.34564,59.088913,TRUE,TRUE,3.356247,TRUE,TRUE,23.053524,-81.13931,655.95746,TRUE,TRUE,12.91803,TRUE,TRUE
2897613653,2948010877,0.6119116,0.4368958,59.089336,167.9624,61.133247,TRUE,TRUE,2.9934387,TRUE,TRUE,-38.555748,-73.57861,653.5781,TRUE,TRUE,11.98642,TRUE,TRUE,0.626451,0.45620215,66.76611,162.57425,59.172043,TRUE,TRUE,3.3572693,TRUE,TRUE,23.07909,-81.141754,655.9813,TRUE,TRUE,12.504852,TRUE,TRUE
2897621987,2948019211,0.61234236,0.43782082,59.316795,167.70422,61.039223,TRUE,TRUE,2.9826508,TRUE,TRUE,-38.530273,-73.58568,653.6537,TRUE,TRUE,11.761673,TRUE,TRUE,0.6239865,0.45572412,65.46488,162.70761,59.220642,TRUE,TRUE,3.3481598,TRUE,TRUE,23.116568,-81.14693,656.04956,TRUE,TRUE,12.080124,TRUE,TRUE
2897630320,2948027544,0.61340845,0.43580145,59.87967,168.2678,61.244408,TRUE,TRUE,2.975296,TRUE,TRUE,-38.499516,-73.576,653.60925,TRUE,TRUE,12.137955,TRUE,TRUE,0.6247604,0.45550907,65.87352,162.76764,59.24247,TRUE,TRUE,3.3485107,TRUE,TRUE,23.153393,-81.15657,656.1699,TRUE,TRUE,12.4262085,TRUE,TRUE
2897638653,2948035877,0.61529243,0.4407995,60.874428,166.8729,60.736694,TRUE,TRUE,2.982376,TRUE,TRUE,-38.463783,-73.567184,653.5149,TRUE,TRUE,12.246719,TRUE,TRUE,0.62300014,0.46089196,64.94406,161.26535,58.695663,TRUE,TRUE,3.3422852,TRUE,TRUE,23.186758,-81.142685,656.0222,TRUE,TRUE,12.337799,TRUE,TRUE
2897646987,2948044211,0.6143352,0.4412704,60.368965,166.74152,60.688828,TRUE,TRUE,2.9738312,TRUE,TRUE,-38.422806,-73.56421,653.61536,TRUE,TRUE,11.90564,TRUE,TRUE,0.6265664,0.46193808,66.82709,160.97337,58.58945,TRUE,TRUE,3.34729,TRUE,TRUE,23.218857,-81.15851,656.06836,TRUE,TRUE,12.863647,TRUE,TRUE
2897655320,2948052544,0.6120625,0.43744576,59.169,167.8089,61.07734,TRUE,TRUE,2.9719238,TRUE,TRUE,-38.38958,-73.56816,653.74084,TRUE,TRUE,12.689392,TRUE,TRUE,0.62517464,0.45709184,66.09224,162.32593,59.08165,TRUE,TRUE,3.3329926,TRUE,TRUE,23.27098,-81.15851,656.2112,TRUE,TRUE,12.013458,TRUE,TRUE
2897663653,2948060877,0.614142,0.44288826,60.26699,166.28998,60.524498,TRUE,TRUE,2.964798,TRUE,TRUE,-38.346046,-73.55368,653.7453,TRUE,TRUE,12.321381,TRUE,TRUE,0.62633955,0.4592784,66.70729,161.71564,58.859665,TRUE,TRUE,3.3285065,TRUE,TRUE,23.316877,-81.14914,656.2335,TRUE,TRUE,12.554916,TRUE,TRUE
2897671987,2948069211,0.6116791,0.4374997,58.96658,167.79385,61.071857,TRUE,TRUE,2.963913,TRUE,TRUE,-38.29474,-73.54605,653.7505,TRUE,TRUE,12.254578,TRUE,TRUE,0.6234017,0.46185893,65.15612,160.99547,58.59745,TRUE,TRUE,3.3325958,TRUE,TRUE,23.35677,-81.13906,656.158,TRUE,TRUE,12.90152,TRUE,TRUE
2897680320,2948077544,0.61373645,0.43771487,60.05285,167.7338,61.05004,TRUE,TRUE,2.9557343,TRUE,TRUE,-38.248898,-73.54591,653.77954,TRUE,TRUE,11.751541,TRUE,TRUE,0.6253129,0.45654085,66.16524,162.47966,59.13773,TRUE,TRUE,3.3143005,TRUE,TRUE,23.41423,-81.1366,656.2767,TRUE,TRUE,12.723709,TRUE,TRUE
2897688653,2948085877,0.6141198,0.43574792,60.25528,168.28275,61.249847,TRUE,TRUE,2.9528656,TRUE,TRUE,-38.200157,-73.5397,653.8563,TRUE,TRUE,11.800934,TRUE,TRUE,0.62556183,0.46202743,66.29666,160.94846,58.580315,TRUE,TRUE,3.3137054,TRUE,TRUE,23.467834,-81.13936,656.2975,TRUE,TRUE,13.228378,TRUE,TRUE
2897696987,2948094211,0.6118915,0.44029456,59.078728,167.01382,60.788044,TRUE,TRUE,2.9534454,TRUE,TRUE,-38.14125,-73.53272,653.83875,TRUE,TRUE,12.676956,TRUE,TRUE,0.62518495,0.46183538,66.09766,161.00204,58.599873,TRUE,TRUE,3.3116913,TRUE,TRUE,23.516682,-81.14462,656.2952,TRUE,TRUE,12.668915,TRUE,TRUE
2897705320,2948102544,0.61293364,0.4355845,59.628986,168.32837,61.26644,TRUE,TRUE,2.9433136,TRUE,TRUE,-38.09017,-73.52651,653.845,TRUE,TRUE,12.477875,TRUE,TRUE,0.62460935,0.45965886,65.79376,161.6095,58.820915,TRUE,TRUE,3.3065033,TRUE,TRUE,23.576633,-81.16199,656.412,TRUE,TRUE,11.884354,TRUE,TRUE
2897713653,2948110878,0.6137929,0.44026124,60.082653,167.0231,60.791374,TRUE,TRUE,2.947586,TRUE,TRUE,-38.036484,-73.53258,653.8974,TRUE,TRUE,11.922455,TRUE,TRUE,0.62530357,0.4581665,66.160286,162.026,58.972515,TRUE,TRUE,3.2928162,TRUE,TRUE,23.621786,-81.16185,656.3126,TRUE,TRUE,12.350098,TRUE,TRUE
2897721987,2948119212,0.61756766,0.44605917,62.07572,165.405,60.202423,TRUE,TRUE,2.936905,TRUE,TRUE,-37.97991,-73.48383,653.6602,TRUE,TRUE,12.248459,TRUE,TRUE,0.6258385,0.4606471,66.44275,161.3337,58.720497,TRUE,TRUE,3.2941437,TRUE,TRUE,23.679834,-81.171295,656.40674,TRUE,TRUE,12.148453,TRUE,TRUE
2897730320,2948127545,0.6145612,0.44343382,60.48833,166.13773,60.469055,TRUE,TRUE,2.9360962,TRUE,TRUE,-37.933853,-73.51105,653.9324,TRUE,TRUE,12.199448,TRUE,TRUE,0.62415034,0.46115935,65.55139,161.19072,58.668495,TRUE,TRUE,3.2881012,TRUE,TRUE,23.73307,-81.18069,656.4768,TRUE,TRUE,12.677902,TRUE,TRUE
2897738653,2948135878,0.6124087,0.44216007,59.351807,166.49321,60.59844,TRUE,TRUE,2.9431915,TRUE,TRUE,-37.880222,-73.51394,653.98773,TRUE,TRUE,12.257385,TRUE,TRUE,0.6264138,0.46518135,66.74649,160.0682,58.259995,TRUE,TRUE,3.2865906,TRUE,TRUE,23.770266,-81.1772,656.3774,TRUE,TRUE,12.768311,TRUE,TRUE
2897746987,2948144212,0.6139616,0.44066638,60.17175,166.91006,60.750168,TRUE,TRUE,2.9357605,TRUE,TRUE,-37.836544,-73.501205,654.0176,TRUE,TRUE,13.040268,TRUE,TRUE,0.62475353,0.4607021,65.86987,161.31833,58.715027,TRUE,TRUE,3.2809753,TRUE,TRUE,23.82302,-81.194,656.47003,TRUE,TRUE,12.81218,TRUE,TRUE
2897755320,2948152545,0.61305994,0.44005698,59.695694,167.08014,60.8121,TRUE,TRUE,2.9307709,TRUE,TRUE,-37.793015,-73.49747,654.02,TRUE,TRUE,12.248169,TRUE,TRUE,0.6244976,0.46159068,65.73475,161.07031,58.624733,TRUE,TRUE,3.2828064,TRUE,TRUE,23.872835,-81.20049,656.5875,TRUE,TRUE,13.023178,TRUE,TRUE
2897763653,2948160878,0.6121657,0.44194305,59.223503,166.55376,60.620514,TRUE,TRUE,2.9285126,TRUE,TRUE,-37.746944,-73.50668,654.1472,TRUE,TRUE,12.2808075,TRUE,TRUE,0.6247975,0.46005785,65.8931,161.49812,58.780464,TRUE,TRUE,3.2695007,TRUE,TRUE,23.905113,-81.19493,656.4914,TRUE,TRUE,12.485931,TRUE,TRUE
2897771987,2948169212,0.6141905,0.44290292,60.292603,166.28589,60.52301,TRUE,TRUE,2.9252014,TRUE,TRUE,-37.70321,-73.4865,654.07935,TRUE,TRUE,12.700226,TRUE,TRUE,0.6236994,0.46221155,65.31335,160.89706,58.561653,TRUE,TRUE,3.268158,TRUE,TRUE,23.956627,-81.1974,656.48596,TRUE,TRUE,12.661865,TRUE,TRUE
2897780320,2948177545,0.6160052,0.44430524,61.250763,165.8945,60.380558,TRUE,TRUE,2.9273987,TRUE,TRUE,-37.66776,-73.49151,654.0837,TRUE,TRUE,12.251724,TRUE,TRUE,0.6251185,0.46082634,66.06257,161.28363,58.702362,TRUE,TRUE,3.2666016,TRUE,TRUE,23.998465,-81.207184,656.63007,TRUE,TRUE,13.271103,TRUE,TRUE
2897788653,2948185878,0.6133708,0.4438064,59.85978,166.03372,60.431236,TRUE,TRUE,2.92836,TRUE,TRUE,-37.629147,-73.500015,654.18365,TRUE,TRUE,11.785736,TRUE,TRUE,0.624894,0.46089852,65.94406,161.26352,58.695045,TRUE,TRUE,3.265152,TRUE,TRUE,24.029936,-81.21255,656.5802,TRUE,TRUE,12.484665,TRUE,TRUE
2897796987,2948194212,0.6117353,0.4423476,58.99623,166.44086,60.57943,TRUE,TRUE,2.9276123,TRUE,TRUE,-37.5955,-73.50091,654.2604,TRUE,TRUE,11.883728,TRUE,TRUE,0.62664473,0.46621,66.86843,159.78113,58.15547,TRUE,TRUE,3.2728577,TRUE,TRUE,24.057632,-81.21766,656.60144,TRUE,TRUE,12.887024,TRUE,TRUE
2897805320,2948202545,0.61232775,0.4434949,59.309067,166.12065,60.4629,TRUE,TRUE,2.9212952,TRUE,TRUE,-37.564987,-73.49358,654.1908,TRUE,TRUE,12.433762,TRUE,TRUE,0.62511295,0.45872968,66.05963,161.8688,58.91533,TRUE,TRUE,3.2590485,TRUE,TRUE,24.094296,-81.210526,656.5759,TRUE,TRUE,13.247452,TRUE,TRUE
2897813653,2948210878,0.6140523,0.44260237,60.219627,166.36975,60.553577,TRUE,TRUE,2.9195251,TRUE,TRUE,-37.54469,-73.494965,654.1685,TRUE,TRUE,12.10614,TRUE,TRUE,0.6226225,0.46374893,64.74467,160.46799,58.405487,TRUE,TRUE,3.2588196,TRUE,TRUE,24.119373,-81.22063,656.62244,TRUE,TRUE,12.733673,TRUE,TRUE
2897821987,2948219212,0.6149897,0.44395947,60.714584,165.991,60.41569,TRUE,TRUE,2.9174194,TRUE,TRUE,-37.524055,-73.50514,654.2432,TRUE,TRUE,12.574249,TRUE,TRUE,0.62408286,0.4633007,65.515755,160.5931,58.45101,TRUE,TRUE,3.2591705,TRUE,TRUE,24.139544,-81.21668,656.64465,TRUE,TRUE,12.69342,TRUE,TRUE
2897830320,2948227545,0.61270136,0.4428572,59.506313,166.29861,60.52768,TRUE,TRUE,2.9077148,TRUE,TRUE,-37.506042,-73.51219,654.31854,TRUE,TRUE,12.116333,TRUE,TRUE,0.6233913,0.46655047,65.15057,159.6861,58.12092,TRUE,TRUE,3.2631989,TRUE,TRUE,24.153194,-81.20699,656.59644,TRUE,TRUE,11.940063,TRUE,TRUE
2897838653,2948235878,0.613135,0.44342464,59.735275,166.14029,60.470028,TRUE,TRUE,2.9178162,TRUE,TRUE,-37.495754,-73.52432,654.4145,TRUE,TRUE,12.291748,TRUE,TRUE,0.6254759,0.4664931,66.25128,159.70212,58.126747,TRUE,TRUE,3.2556458,TRUE,TRUE,24.160355,-81.20505,656.6185,TRUE,TRUE,12.5336,TRUE,TRUE
2897846987,2948244212,0.61351866,0.43982515,59.937878,167.14482,60.835686,TRUE,TRUE,2.9130707,TRUE,TRUE,-37.4855,-73.52562,654.4167,TRUE,TRUE,11.650101,TRUE,TRUE,0.6250956,0.464074,66.05049,160.37729,58.37246,TRUE,TRUE,3.2480774,TRUE,TRUE,24.16861,-81.19306,656.5967,TRUE,TRUE,12.950134,TRUE,TRUE
2897855320,2948252546,0.6152401,0.44634226,60.846764,165.32599,60.173706,TRUE,TRUE,2.915863,TRUE,TRUE,-37.480373,-73.522675,654.36847,TRUE,TRUE,12.205292,TRUE,TRUE,0.62568986,0.4656509,66.36427,159.93716,58.212303,TRUE,TRUE,3.2537994,TRUE,TRUE,24.17865,-81.185,656.62067,TRUE,TRUE,12.89444,TRUE,TRUE
2897863653,2948260879,0.6124789,0.4449583,59.3889,165.71223,60.31424,TRUE,TRUE,2.9130096,TRUE,TRUE,-37.472527,-73.53442,654.4669,TRUE,TRUE,12.134979,TRUE,TRUE,0.62356037,0.46961263,65.2399,158.83148,57.809845,TRUE,TRUE,3.2421417,TRUE,TRUE,24.188807,-81.16933,656.6433,TRUE,TRUE,12.432205,TRUE,TRUE
2897871987,2948269213,0.6138096,0.44618368,60.091454,165.37022,60.1898,TRUE,TRUE,2.917801,TRUE,TRUE,-37.467457,-73.537,654.4923,TRUE,TRUE,12.35527,TRUE,TRUE,0.6235361,0.4696666,65.227066,158.81644,57.80438,TRUE,TRUE,3.2433624,TRUE,TRUE,24.19413,-81.157135,656.6188,TRUE,TRUE,12.648483,TRUE,TRUE
2897880320,2948277546,0.61309886,0.4428781,59.71619,166.29282,60.52552,TRUE,TRUE,2.9104767,TRUE,TRUE,-37.464706,-73.53949,654.49176,TRUE,TRUE,12.208221,TRUE,TRUE,0.62597847,0.46386337,66.51665,160.43604,58.39386,TRUE,TRUE,3.2411804,TRUE,TRUE,24.1988,-81.14856,656.6435,TRUE,TRUE,12.54895,TRUE,TRUE
2897888653,2948285879,0.61339855,0.44495058,59.874443,165.7144,60.315033,TRUE,TRUE,2.914856,TRUE,TRUE,-37.46472,-73.549736,654.5153,TRUE,TRUE,12.271881,TRUE,TRUE,0.62629485,0.46815097,66.683685,159.23944,57.95833,TRUE,TRUE,3.233841,TRUE,TRUE,24.203945,-81.13613,656.64404,TRUE,TRUE,12.10817,TRUE,TRUE
2897896987,2948294213,0.61402106,0.44199127,60.20317,166.54028,60.615654,TRUE,TRUE,2.9072113,TRUE,TRUE,-37.45459,-73.54905,654.467,TRUE,TRUE,11.85672,TRUE,TRUE,0.6257607,0.4682945,66.40164,159.19937,57.943764,TRUE,TRUE,3.2332306,TRUE,TRUE,24.21164,-81.12149,656.64154,TRUE,TRUE,12.537903,TRUE,TRUE
2897905320,2948302546,0.61426795,0.44447982,60.33349,165.84576,60.36286,TRUE,TRUE,2.9169464,TRUE,TRUE,-37.45202,-73.55177,654.4436,TRUE,TRUE,12.167297,TRUE,TRUE,0.62503946,0.4686891,66.02086,159.08922,57.90372,TRUE,TRUE,3.2382355,TRUE,TRUE,24.216675,-81.11484,656.6416,TRUE,TRUE,12.83252,TRUE,TRUE
2897913653,2948310879,0.6131624,0.44418636,59.749737,165.92767,60.392643,TRUE,TRUE,2.9028625,TRUE,TRUE,-37.451935,-73.56406,654.4928,TRUE,TRUE,12.270645,TRUE,TRUE,0.6236025,0.46287447,65.26216,160.71205,58.49432,TRUE,TRUE,3.2280579,TRUE,TRUE,24.223995,-81.10806,656.6886,TRUE,TRUE,12.994934,TRUE,TRUE
2897921987,2948319213,0.61295855,0.44662967,59.642113,165.24579,60.144455,TRUE,TRUE,2.9102173,TRUE,TRUE,-37.446583,-73.56525,654.49036,TRUE,TRUE,12.242081,TRUE,TRUE,0.62397224,0.46809483,65.45734,159.25511,57.964005,TRUE,TRUE,3.2388,TRUE,TRUE,24.229168,-81.092026,656.6898,TRUE,TRUE,12.785385,TRUE,TRUE
2897930320,2948327546,0.61355877,0.44577545,59.959038,165.48419,60.231224,TRUE,TRUE,2.9027557,TRUE,TRUE,-37.44163,-73.571335,654.5425,TRUE,TRUE,12.156937,TRUE,TRUE,0.62299395,0.4674365,64.94079,159.43881,58.030937,TRUE,TRUE,3.224121,TRUE,TRUE,24.235025,-81.07366,656.64014,TRUE,TRUE,12.745026,TRUE,TRUE
2897938653,2948335879,0.61277807,0.44662738,59.54683,165.24641,60.144684,TRUE,TRUE,2.9042053,TRUE,TRUE,-37.43644,-73.57857,654.56757,TRUE,TRUE,12.593918,TRUE,TRUE,0.62482214,0.46491867,65.9061,160.14153,58.28665,TRUE,TRUE,3.213089,TRUE,TRUE,24.245628,-81.058136,656.61646,TRUE,TRUE,12.829742,TRUE,TRUE
2897946987,2948344213,0.61220324,0.442266,59.243332,166.46365,60.5877,TRUE,TRUE,2.8945618,TRUE,TRUE,-37.43112,-73.584526,654.61536,TRUE,TRUE,12.36055,TRUE,TRUE,0.6241901,0.4662972,65.57238,159.7568,58.146645,TRUE,TRUE,3.213272,TRUE,TRUE,24.253403,-81.050735,656.6145,TRUE,TRUE,12.8329315,TRUE,TRUE
2897955320,2948352546,0.6133753,0.44500744,59.862183,165.69852,60.30919,TRUE,TRUE,2.895996,TRUE,TRUE,-37.42332,-73.589584,654.58844,TRUE,TRUE,12.173401,TRUE,TRUE,0.62260115,0.46910858,64.73343,158.97218,57.86107,TRUE,TRUE,3.2155151,TRUE,TRUE,24.26418,-81.046936,656.5906,TRUE,TRUE,13.067795,TRUE,TRUE
2897963653,2948360879,0.6138341,0.4448585,60.10441,165.74011,60.324314,TRUE,TRUE,2.9034882,TRUE,TRUE,-37.413223,-73.59238,654.6184,TRUE,TRUE,12.152695,TRUE,TRUE,0.62353444,0.46691254,65.226204,159.58507,58.08413,TRUE,TRUE,3.2098846,TRUE,TRUE,24.274057,-81.04107,656.6145,TRUE,TRUE,12.924454,TRUE,TRUE
2897971987,2948369213,0.6123845,0.4453525,59.339005,165.60223,60.274197,TRUE,TRUE,2.8944855,TRUE,TRUE,-37.400337,-73.596794,654.619,TRUE,TRUE,12.384872,TRUE,TRUE,0.6252099,0.46831396,66.11088,159.19391,57.941803,TRUE,TRUE,3.2134857,TRUE,TRUE,24.284473,-81.03682,656.5884,TRUE,TRUE,12.8112335,TRUE,TRUE
2897980320,2948377546,0.61258394,0.4440822,59.44432,165.95676,60.403236,TRUE,TRUE,2.884262,TRUE,TRUE,-37.39004,-73.60479,654.6689,TRUE,TRUE,12.255356,TRUE,TRUE,0.62701833,0.46993428,67.065704,158.74173,57.777206,TRUE,TRUE,3.200348,TRUE,TRUE,24.29271,-81.02889,656.53955,TRUE,TRUE,13.096008,TRUE,TRUE
2897988653,2948385879,0.61404014,0.4461409,60.213203,165.3822,60.194115,TRUE,TRUE,2.8938446,TRUE,TRUE,-37.377365,-73.61003,654.62054,TRUE,TRUE,12.430725,TRUE,TRUE,0.6245984,0.46743304,65.78795,159.4398,58.03124,TRUE,TRUE,3.1976929,TRUE,TRUE,24.308126,-81.01947,656.5639,TRUE,TRUE,12.9218445,TRUE,TRUE
2897996987,2948394214,0.61265254,0.447778,59.480545,164.9253,60.027813,TRUE,TRUE,2.8831177,TRUE,TRUE,-37.361923,-73.61711,654.62354,TRUE,TRUE,12.551666,TRUE,TRUE,0.6272756,0.46833554,67.20155,159.18793,57.939575,TRUE,TRUE,3.1947937,TRUE,TRUE,24.318554,-81.01329,656.5387,TRUE,TRUE,12.302155,TRUE,TRUE
2898005320,2948402547,0.6135997,0.4469043,59.980675,165.16913,60.11657,TRUE,TRUE,2.884613,TRUE,TRUE,-37.351837,-73.63072,654.6478,TRUE,TRUE,11.707993,TRUE,TRUE,0.6235143,0.47114912,65.21553,158.4027,57.653717,TRUE,TRUE,3.1984558,TRUE,TRUE,24.33189,-81.01184,656.51404,TRUE,TRUE,12.948639,TRUE,TRUE
2898013653,2948410880,0.6133392,0.44986498,59.843105,164.34283,59.815857,TRUE,TRUE,2.8781128,TRUE,TRUE,-37.33878,-73.63891,654.62366,TRUE,TRUE,12.299255,TRUE,TRUE,0.62523246,0.47084796,66.12276,158.48671,57.68441,TRUE,TRUE,3.1889954,TRUE,TRUE,24.345387,-81.00735,656.46484,TRUE,TRUE,13.578354,TRUE,TRUE
2898021987,2948419214,0.6123216,0.4510371,59.30584,164.01569,59.696777,TRUE,TRUE,2.8833618,TRUE,TRUE,-37.328506,-73.65195,654.62714,TRUE,TRUE,12.515533,TRUE,TRUE,0.62387025,0.4734476,65.40354,157.76118,57.420353,TRUE,TRUE,3.1949005,TRUE,TRUE,24.36075,-81.013954,656.4634,TRUE,TRUE,11.873184,TRUE,TRUE
2898030320,2948427547,0.6131766,0.4514045,59.757256,163.91318,59.65944,TRUE,TRUE,2.8726196,TRUE,TRUE,-37.318363,-73.66089,654.6048,TRUE,TRUE,12.3428955,TRUE,TRUE,0.6240647,0.467893,65.50612,159.31145,57.984528,TRUE,TRUE,3.1844482,TRUE,TRUE,24.376877,-81.01344,656.4133,TRUE,TRUE,12.957336,TRUE,TRUE
2898038653,2948435880,0.6140194,0.45286644,60.20224,163.50517,59.51093,TRUE,TRUE,2.8685303,TRUE,TRUE,-37.30558,-73.66803,654.5797,TRUE,TRUE,12.292191,TRUE,TRUE,0.62086105,0.47090393,63.81466,158.47112,57.678696,TRUE,TRUE,3.1670074,TRUE,TRUE,24.39213,-81.00212,656.2422,TRUE,TRUE,12.463684,TRUE,TRUE
2898046987,2948444214,0.6137532,0.4486385,60.06166,164.68515,59.940414,TRUE,TRUE,2.8607178,TRUE,TRUE,-37.29534,-73.684845,654.5805,TRUE,TRUE,11.828857,TRUE,TRUE,0.6235957,0.46442854,65.25851,160.27832,58.336437,TRUE,TRUE,3.1731415,TRUE,TRUE,24.400585,-81.01869,656.3876,TRUE,TRUE,13.335342,TRUE,TRUE
2898055320,2948452547,0.61250854,0.44624412,59.404533,165.35338,60.183647,TRUE,TRUE,2.8525696,TRUE,TRUE,-37.287617,-73.69748,654.60657,TRUE,TRUE,11.940765,TRUE,TRUE,0.623635,0.46367390000000003,65.27929,160.48894,58.413124,TRUE,TRUE,3.1697083,TRUE,TRUE,24.411217,-81.023926,656.36414,TRUE,TRUE,13.374176,TRUE,TRUE
2898063653,2948460880,0.6129472,0.44982833,59.63614,164.35306,59.819588,TRUE,TRUE,2.8598938,TRUE,TRUE,-37.282387,-73.711044,654.6304,TRUE,TRUE,12.073776,TRUE,TRUE,0.6236062,0.46559906,65.264084,159.95166,58.217545,TRUE,TRUE,3.1687622,TRUE,TRUE,24.421034,-81.02849,656.3862,TRUE,TRUE,13.053482,TRUE,TRUE
2898071987,2948469214,0.6132593,0.44486254,59.800934,165.73895,60.32396,TRUE,TRUE,2.85083,TRUE,TRUE,-37.279884,-73.713165,654.6315,TRUE,TRUE,11.585663,TRUE,TRUE,0.6236029,0.4630409,65.262344,160.6656,58.477386,TRUE,TRUE,3.1493683,TRUE,TRUE,24.426258,-81.020584,656.3865,TRUE,TRUE,12.614899,TRUE,TRUE
